id,url,visit_time,from_visit,transition,segment_id
24875,85,13399956863359033,0,805306376,0
24876,10832,13399956863984460,0,805306376,0
24877,818,13399956873696120,0,805306376,0
24878,25,13399957002189149,0,805306370,1
24879,4486,13399957004602743,24878,805306368,1
24880,11083,13399957008286241,24878,805306368,1
24881,11084,13399957070801408,24865,805306368,0
24882,10513,13399957245879603,0,805306376,0
24883,133,13399957274797642,0,805306368,0
24884,9,13399957275772671,0,805306376,0
24885,86,13399957278512486,24884,805306368,0
24886,11085,13399957282292863,24885,805306368,0
24887,86,13399957283430474,0,822083584,0
24888,4663,13399957773169528,0,805306368,0
24889,11086,13399957784904783,0,805306368,0
24890,11087,13399957797598960,0,805306368,0
24891,11087,13399957819204693,0,805306368,0
24892,11088,13399957819246559,0,805306368,0
24893,11088,13399957821384423,0,805306368,0
24894,11087,13399957821425311,0,805306368,0
24895,11088,13399957875139604,0,805306368,0
24896,11089,13399957955178335,0,805306368,0
24897,11090,13399958016674942,0,805306368,0
24898,11091,13399958077923397,0,805306368,0
24899,11092,13399958129692656,0,805306368,0
24900,11093,13399958235854476,0,805306368,0
24901,11094,13399958271156972,0,805306368,0
24902,11095,13399958272977216,0,805306368,0
24903,11096,13399958284566265,0,805306368,0
24904,11097,13399958347487414,0,805306368,0
24905,11096,13399958348510183,0,822083584,0
24906,11096,13399958348517289,0,805306368,0
24907,4663,13399958381693039,0,805306368,0
24908,11098,13399958405155404,0,805306368,0
24909,11098,13399958435567506,0,805306368,0
24910,11098,13399958435572266,0,805306368,0
24911,11099,13399958435794603,0,805306368,0
24912,11100,13399958472951785,0,805306368,0
24913,11101,13399958475503038,0,805306368,0
24914,11102,13399958512882652,0,805306368,0
24915,11099,13399958535324747,0,805306368,0
24916,11103,13399958536517025,0,805306368,0
24917,11104,13399958543212487,0,805306368,0
24918,11105,13399958544369436,0,805306368,0
24919,11106,13399958545057858,0,805306368,0
24920,11107,13399958545701166,0,805306368,0
24921,11108,13399958546218925,0,805306368,0
24922,11109,13399958570121431,0,805306368,0
24923,11110,13399958575055911,0,805306368,0
24924,4663,13399958575426605,0,805306368,0
24925,11111,13399958578908664,0,805306368,0
24926,11109,13399958732048479,0,805306368,0
24927,11109,13399958732055157,0,805306368,0
24928,11112,13399958732467851,0,805306368,0
24929,11113,13399958784145044,0,805306368,0
24930,11114,13399958893923801,0,805306368,0
24931,11115,13399958910793552,0,805306368,0
24932,11116,13399958961158715,0,805306368,0
24933,11117,13399958987084909,0,805306368,0
24934,11118,13399959018111779,0,805306368,0
24935,11119,13399959073727962,0,805306368,0
24936,11120,13399959125274815,0,805306368,0
24937,11121,13399959142469260,0,805306368,0
24938,11122,13399959204513035,0,805306368,0
24939,11122,13399959249548181,0,805306368,0
24940,11123,13399959249721571,0,805306368,0
24941,11123,13399959281204195,0,805306368,0
24942,11124,13399959281383899,0,805306368,0
24943,11125,13399959309518341,0,805306368,0
24944,11126,13399959351400797,0,805306368,0
24945,11127,13399959368295038,0,805306368,0
24946,11128,13399959412467385,0,805306368,0
24947,11129,13399959433295356,0,805306368,0
24948,11130,13399959437377721,0,805306368,0
24949,11131,13399959448057417,0,805306368,0
24950,11132,13399959510355474,0,805306368,0
24951,11133,13399959536143614,0,805306368,0
24952,11134,13399959554889748,0,805306368,0
24953,11135,13399959610073983,0,805306368,0
24954,11136,13399959626913803,0,805306368,0
24955,11137,13399959693420820,0,805306368,0
24956,11138,13399959776130997,0,805306368,0
24957,11139,13399959779122764,0,805306368,0
24958,11140,13399959785718448,0,805306368,0
24959,11141,13399959850891912,0,805306368,0
24960,11142,13399959867283789,0,805306368,0
24961,11143,13399959871076455,0,805306368,0
24962,11144,13399959903369342,0,805306368,0
24963,11145,13399959907299537,0,805306368,0
24964,36,13399962258403385,0,805306368,0
24965,11146,13399962263416189,0,805306368,0
24966,10513,13399962892505507,0,805306368,0
24967,133,13399962903964565,0,822083584,0
24968,4663,13399962948718774,0,805306368,0
24969,4663,13399963184647513,0,805306368,0
24970,28,13399963219133895,0,805306370,4
24971,8616,13399963223243232,0,805306368,0
24972,11147,13399963226038312,0,805306368,0
24973,11147,13399963227055331,0,805306368,0
24974,11147,13399963227159207,0,805306368,0
24975,11148,13399963227261720,0,805306368,0
24976,11148,13399963229805414,0,805306368,0
24977,11148,13399963229929774,0,805306368,0
24978,11148,13399963230030016,0,805306368,0
24979,11149,13399963230140460,0,805306368,0
24980,11149,13399963230879235,0,805306368,0
24981,11149,13399963230980264,0,805306368,0
24982,11150,13399963231098771,0,805306368,0
24983,11151,13399963235014775,0,805306368,0
24984,11152,13399963236105369,0,805306368,0
24985,11153,13399963237326162,0,805306368,0
24986,11152,13399963238083221,0,805306368,0
24987,11153,13399963238802287,0,805306368,0
24988,11154,13399963240673073,0,805306368,0
24989,11155,13399963244511618,0,805306368,0
24990,11156,13399963245605133,0,805306368,0
24991,11157,13399963247754552,0,805306368,0
24992,11158,13399963249243195,0,805306368,0
24993,11159,13399963250097852,0,805306368,0
24994,11160,13399963252226717,0,805306368,0
24995,11161,13399963253167906,0,805306368,0
24996,11162,13399963254470670,0,805306368,0
24997,11162,13399963266682213,0,805306368,0
24998,11162,13399963267326489,0,805306368,0
24999,11162,13399963267430590,0,805306368,0
25000,11163,13399963267534296,0,805306368,0
25001,11163,13399963267636855,0,805306368,0
25002,11164,13399963272549631,0,805306368,0
25003,11165,13399963273576033,0,805306368,0
25004,11164,13399963274301026,0,805306368,0
25005,11165,13399963276815029,0,805306368,0
25006,11166,13399963289301419,0,805306368,0
25007,11167,13399963290410740,0,805306368,0
25008,11168,13399963292738030,0,805306368,0
25009,11169,13399963294071071,0,805306368,0
25010,11169,13399963309673972,0,805306368,0
25011,11169,13399963309773258,0,805306368,0
25012,11170,13399963309873282,0,805306368,0
25013,11170,13399963309974889,0,805306368,0
25014,11170,13399963322306275,0,805306368,0
25015,11170,13399963324585538,0,805306368,0
25016,11170,13399963324687994,0,805306368,0
25017,11171,13399963324794027,0,805306368,0
25018,11171,13399963324894372,0,805306368,0
25019,11171,13399963325615138,0,805306368,0
25020,11171,13399963325715823,0,805306368,0
25021,11172,13399963325831504,0,805306368,0
25022,11172,13399963326676592,0,805306368,0
25023,11172,13399963326775471,0,805306368,0
25024,11173,13399963326895419,0,805306368,0
25025,11173,13399963326996212,0,805306368,0
25026,11174,13399963329298953,0,805306368,0
25027,133,13399963348780516,0,805306368,0
25028,10513,13399963349982545,0,805306368,0
25029,11175,13399963351449955,0,805306368,0
25030,10513,13399963373437603,0,822083584,0
25031,133,13399963374535066,0,805306368,0
25032,11176,13399964477126253,0,268435462,0
25033,11177,13399964477126253,25032,-1610612730,0
25034,4663,13399964524246869,0,805306368,0
25035,8616,13399964526928255,0,805306368,0
25036,11174,13399964529392146,0,805306368,0
25037,11178,13399964533724064,0,805306368,0
25038,11179,13399964535207692,0,805306368,0
25039,11179,13399964543650344,0,805306368,0
25040,11179,13399964543750032,0,805306368,0
25041,11180,13399964543856087,0,805306368,0
25042,11180,13399964543980223,0,805306368,0
25043,11181,13399964549193897,0,805306368,0
25044,11181,13399964555107787,0,805306368,0
25045,11181,13399964555209843,0,805306368,0
25046,11182,13399964555324750,0,805306368,0
25047,11182,13399964555425042,0,805306368,0
25048,11183,13399964570231941,0,805306368,0
25049,11184,13399964572467454,0,805306368,0
25050,11184,13399964576502367,0,805306368,0
25051,11185,13399964581828814,0,805306368,0
25052,11186,13399964583026462,0,805306368,0
25053,11185,13399964583831383,0,805306368,0
25054,11186,13399964589200030,0,805306368,0
25055,11186,13399964608236650,0,805306368,0
25056,11186,13399964608336301,0,805306368,0
25057,11187,13399964608443633,0,805306368,0
25058,11187,13399964608543355,0,805306368,0
25059,11188,13399964612276074,0,805306368,0
25060,11188,13399964621766783,0,805306368,0
25061,11188,13399964621870017,0,805306368,0
25062,11188,13399964621971568,0,805306368,0
25063,11189,13399964622079520,0,805306368,0
25064,11190,13399964656857835,0,805306368,0
25065,11191,13399964657788109,0,805306368,0
25066,11192,13399964660557179,0,805306368,0
25067,11193,13399964668554485,0,805306368,0
25068,11194,13399964669730602,0,805306368,0
25069,11195,13399964671016415,0,805306368,0
25070,11196,13399964761073732,0,805306368,0
25071,11197,13399964762829941,0,805306368,0
25072,11198,13399964765099029,0,805306368,0
25073,11198,13399964780746766,0,805306368,0
25074,11198,13399965650192019,0,805306368,0
25075,11198,13399965650295574,0,805306368,0
25076,11199,13399965650410305,0,805306368,0
25077,11199,13399965650515840,0,805306368,0
25078,11199,13399965651434481,0,805306368,0
25079,11199,13399965651534675,0,805306368,0
25080,11200,13399965651647572,0,805306368,0
25081,11200,13399965651750996,0,805306368,0
25082,11201,13399965657110101,0,805306368,0
25083,11202,13399965659913959,0,805306368,0
25084,11203,13399965660825215,0,805306368,0
25085,11204,13399965665465222,0,805306368,0
25086,11205,13399965668198404,0,805306368,0
25087,11205,13399967153752378,0,805306368,0
25088,11205,13399967153872726,0,805306368,0
25089,11206,13399967153984821,0,805306368,0
25090,11206,13399967154770817,0,805306368,0
25091,11206,13399967154874185,0,805306368,0
25092,11207,13399967154977092,0,805306368,0
25093,11207,13399967155076599,0,805306368,0
25094,11207,13399967155716721,0,805306368,0
25095,11207,13399967155820315,0,805306368,0
25096,11208,13399967155926390,0,805306368,0
25097,11208,13399967156037524,0,805306368,0
25098,11208,13399967157222353,0,805306368,0
25099,11209,13399967157456690,0,805306368,0
25100,11210,13399967160944575,0,805306368,0
25101,4663,13399968549625247,0,805306368,0
25102,4663,13399968551278460,0,805306368,0
25103,11211,13399968552123474,0,805306368,0
25104,36,13399969160205822,0,805306368,0
25105,11212,13399973217532025,0,805306368,0
25106,36,13399973563703257,0,805306368,0
25107,11213,13399973575536884,0,805306368,0
25108,11214,13399973671679260,0,805306368,0
25109,3242,13399973674601479,0,805306368,0
25110,11215,13399973678925365,0,805306368,0
25111,36,13399974443112579,0,805306368,0
25112,11216,13399974450571868,0,805306368,0
25113,11216,13399974516744931,0,805306368,0
25114,11217,13399974516804558,0,805306368,0
25115,11218,13399974581344134,0,805306368,0
25116,11218,13400000672244819,0,805306376,0
25117,133,13400000678104251,0,805306376,0
25118,11086,13400000678846998,0,805306376,0
25119,36,13400000679804308,0,805306376,0
25120,11146,13400000682369628,0,805306376,0
25121,10974,13400000686042541,0,805306376,0
25122,10793,13400000694122325,0,805306376,0
25123,10779,13400000694542668,0,805306376,0
25124,10773,13400000699590082,0,805306376,0
25125,10660,13400000703212618,0,805306376,0
25126,10276,13400000704262337,0,805306376,0
25127,10259,13400000709426097,0,805306376,0
25128,8026,13400000713032995,0,805306376,0
25129,6439,13400000713292192,0,805306376,0
25130,85,13400000722176730,0,805306376,0
25131,10832,13400000724053797,0,805306376,0
25132,818,13400000726036209,0,805306376,0
25133,10824,13400000730917977,0,805306376,0
25134,10752,13400000731026457,0,805306376,0
25135,11210,13400000737651400,0,805306376,0
25136,11219,13400000744388810,0,805306368,0
25137,11220,13400000814208120,0,805306368,0
25138,11086,13400002141190412,0,805306376,0
25139,11086,13400002146762293,0,805306368,0
25140,36,13400002146767424,0,805306368,0
25141,11221,13400002153940832,0,805306368,0
25142,11222,13400002170532478,0,805306368,0
25143,36,13400002209848428,0,805306376,0
25144,36,13400002216508435,0,805306368,0
25145,11223,13400002216513419,0,805306368,0
25146,36,13400003750295839,0,805306368,0
25147,11224,13400003833620307,0,805306368,0
25148,36,13400003996655323,0,805306368,0
25149,36,13400004219206094,0,805306368,0
25150,11225,13400004221264444,0,805306368,0
25151,11226,13400004414073320,0,805306368,0
25152,11227,13400004483512335,0,805306368,0
25153,11227,13400004506584867,0,805306368,0
25154,11228,13400004506765843,0,805306368,0
25155,11229,13400004523612313,0,805306368,0
25156,11230,13400004584622039,0,805306368,0
25157,11231,13400004623550466,0,805306368,0
25158,11232,13400004638252571,0,805306368,0
25159,11233,13400004697079398,0,805306368,0
25160,11234,13400004723974104,0,805306368,0
25161,11235,13400004781524642,0,805306368,0
25162,11236,13400004842258058,0,805306368,0
25163,11237,13400004900053859,0,805306368,0
25164,11238,13400004935314119,0,805306368,0
25165,11239,13400004953955730,0,805306368,0
25166,11239,13400004997343616,0,805306368,0
25167,11240,13400004997515855,0,805306368,0
25168,11241,13400005002223691,0,805306368,0
25169,11242,13400005003651532,0,805306368,0
25170,11243,13400005057307731,0,805306368,0
25171,11244,13400005070230769,0,805306368,0
25172,11245,13400005120456154,0,805306368,0
25173,11246,13400005157204752,0,805306368,0
25174,11245,13400005160161993,0,822083584,0
25175,11245,13400005160169389,0,805306368,0
25176,36,13400005166713566,0,805306368,0
25177,11247,13400005178700069,0,805306368,0
25178,11248,13400005179648760,0,805306368,0
25179,36,13400005193857029,0,822083584,0
25180,11249,13400005197837753,0,805306368,0
25181,11250,13400005255521677,0,805306368,0
25182,36,13400005258129346,0,805306368,0
25183,11251,13400005267372794,0,805306368,0
25184,11252,13400005307956407,0,805306368,0
25185,11253,13400005367678955,0,805306368,0
25186,11254,13400005484156716,0,805306368,0
25187,11255,13400041267054668,0,838860805,0
25188,9235,13400041268903465,25187,805306368,0
25189,9236,13400041271296318,25188,805306375,0
25190,11256,13400041279556173,0,805306375,0
25191,11257,13400041282138104,25190,805306372,0
25192,11258,13400041283521580,0,805306368,0
25193,11258,13400041289285683,0,805306368,0
25194,11259,13400041319892781,0,805306372,0
25195,11259,13400041323641449,0,805306372,0
25196,11259,13400041347326008,0,805306372,0
25197,11259,13400041393241483,0,805306372,0
25198,11260,13400041433875597,0,805306375,0
25199,9,13400041462461361,0,805306370,20
25200,2887,13400041466138578,25199,805306368,20
25201,11261,13400041468729523,25200,805306368,20
25202,11262,13400041472533061,25201,805306368,20
25203,11263,13400041474014355,25202,805306368,20
25204,11264,13400041478706879,25203,805306368,20
25205,11263,13400041480030180,0,822083584,0
25206,11262,13400041480080499,0,822083584,0
25207,11263,13400041481248331,25206,805306368,0
25208,11264,13400041482158723,25207,805306368,0
25209,11265,13400041482972754,25208,805306368,0
25210,11263,13400041483655744,25209,805306368,0
25211,11264,13400041484535601,25210,805306368,0
25212,11260,13400041490265770,0,805306375,0
25213,11260,13400041532882529,0,805306375,0
25214,11259,13400041548238346,0,805306372,0
25215,11259,13400041613166975,0,805306372,0
25216,1657,13400041633842454,25211,805306368,0
25217,9,13400041676210478,25216,805306368,0
25218,86,13400041678964257,25217,805306368,0
25219,11260,13400041717411657,0,805306375,0
25220,11260,13400041818078149,0,805306375,0
25221,2887,13400041826118911,25218,805306368,0
25222,11266,13400041829549282,25221,805306368,0
25223,11267,13400041831896087,25222,805306368,0
25224,11266,13400041837674018,0,822083584,0
25225,11268,13400041841286861,25224,805306368,0
25226,11269,13400041841644836,25225,805306368,0
25227,11268,13400041842139837,0,822083584,0
25228,11266,13400041842498693,0,822083584,0
25229,11270,13400041846866588,25228,805306368,0
25230,11271,13400041848328441,25229,805306368,0
25231,11270,13400041849170384,0,822083584,0
25232,11272,13400041850009813,25231,805306368,0
25233,11273,13400041852208478,25232,805306368,0
25234,11274,13400041854450593,25233,805306368,0
25235,11275,13400041864589673,25234,805306368,0
25236,11268,13400041866052704,25235,805306368,0
25237,11275,13400041866901197,0,822083584,0
25238,11260,13400041874107721,0,805306375,0
25239,11260,13400041900880367,0,805306375,0
25240,11260,13400041928357527,0,805306375,0
25241,11259,13400041947572979,0,805306372,0
25242,11260,13400041973246616,0,805306375,0
25243,11259,13400042023858491,0,805306372,0
25244,11259,13400042089579418,0,805306372,0
25245,11259,13400042092073761,0,805306372,0
25246,11259,13400042102980468,0,805306372,0
25247,11259,13400042110236461,0,805306372,0
25248,11260,13400042115978829,0,805306375,0
25249,1657,13400042143353885,25237,805306368,0
25250,11259,13400042165667391,0,805306372,0
25251,11276,13400042176016938,25249,805306368,0
25252,11277,13400042321039592,25251,805306368,0
25253,11276,13400042322298359,25252,805306368,0
25254,11277,13400042322659027,25253,805306368,0
25255,11277,13400042323980880,25254,805306368,0
25256,11278,13400042327831423,25255,805306368,0
25257,11276,13400042328271848,25256,805306368,0
25258,11279,13400042329368968,25257,805306368,0
25259,11278,13400042332492625,25258,805306368,0
25260,11276,13400042333262831,25259,805306368,0
25261,11260,13400042388421710,0,805306375,0
25262,11260,13400042402281992,0,805306375,0
25263,11260,13400042414806338,0,805306375,0
25264,11260,13400042437434371,0,805306375,0
25265,11260,13400042458162345,0,805306375,0
25266,11260,13400042495621713,0,805306375,0
25267,9,13400042556939919,25260,805306368,0
25268,2887,13400042559432946,25267,805306368,0
25269,11280,13400042561610488,25268,805306368,0
25270,11281,13400042566984664,25269,805306368,0
25271,11282,13400042568060171,25270,805306368,0
25272,11283,13400042571608898,25271,805306368,0
25273,11282,13400042593868072,0,822083584,0
25274,11260,13400042613585639,0,805306375,0
25275,11260,13400042624772789,0,805306375,0
25276,1657,13400042664253211,25273,805306368,0
25277,11276,13400042666378059,25276,805306368,0
25278,11284,13400043415233354,0,838860805,0
25279,11285,13400043417612265,25278,805306368,0
25280,11286,13400043425878459,25279,268435456,0
25281,11287,13400043425878459,25280,-1610612736,0
25282,11288,13400043432803133,25281,805306368,0
25283,11289,13400043587814108,0,805306376,0
25284,133,13400043588657102,0,805306376,0
25285,11289,13400043592818746,0,805306368,0
25286,36,13400043592826907,0,805306368,0
25287,818,13400043596007290,0,805306376,0
25288,10752,13400043596980203,0,805306376,0
25289,11247,13400043597226819,0,805306376,0
25290,10819,13400043597428909,0,805306376,0
25291,36,13400043597576568,0,805306376,0
25292,11210,13400043598107046,0,805306376,0
25293,10832,13400043598467378,0,805306376,0
25294,11221,13400043600406504,0,805306376,0
25295,10793,13400043603753870,0,805306376,0
25296,2331,13400043606313125,0,805306376,0
25297,10779,13400043610691606,0,805306376,0
25298,10773,13400043613660802,0,805306376,0
25299,10660,13400043615032931,0,805306376,0
25300,11061,13400043615975871,0,805306376,0
25301,10276,13400043625855190,0,805306376,0
25302,10259,13400043626665089,0,805306376,0
25303,10813,13400043627119593,0,805306376,0
25304,9230,13400043627561384,0,805306376,0
25305,86,13400043627905958,0,805306376,0
25306,10441,13400043631598780,0,805306368,0
25307,11290,13400043658692012,25306,805306368,0
25308,468,13400043782683845,0,805306368,0
25309,10513,13400043782950675,0,805306368,0
25310,133,13400043786265883,0,805306368,0
25311,9,13400043838056636,25305,805306368,0
25312,52,13400043840124838,25311,805306368,0
25313,11291,13400043843287824,25312,805306368,0
25314,52,13400043843997367,0,822083584,0
25315,11259,13400043878262746,0,805306372,0
25316,57,13400044036559961,0,805306368,0
25317,134,13400044044743616,0,805306368,0
25318,57,13400044148062666,25317,805306368,0
25319,9,13400044177630204,25314,805306368,0
25320,86,13400044179913700,25319,805306368,0
25321,11292,13400044187738312,25320,805306368,0
25322,86,13400044188745662,0,822083584,0
25323,11293,13400044192008488,25322,805306368,0
25324,86,13400044194144652,0,822083584,0
25325,782,13400044197911935,25324,805306368,0
25326,11294,13400044203906956,25325,805306368,0
25327,782,13400044207089559,0,822083584,0
25328,2409,13400044209983906,25327,805306368,0
25329,11295,13400044212914664,25328,805306368,0
25330,2409,13400044213706256,0,822083584,0
25331,11259,13400044221726642,0,805306372,0
25332,11259,13400044228948134,0,805306372,0
25333,10441,13400044577685670,25306,805306368,0
25334,11296,13400044585406559,25333,805306368,0
25335,2332,13400045095467412,0,805306376,0
25336,36,13400045141577520,0,805306368,0
25337,36,13400045142575319,0,805306368,0
25338,11297,13400045143467728,0,805306368,0
25339,11298,13400045966382345,0,268435462,0
25340,11299,13400045966382345,25339,-1610612730,0
25341,1657,13400046010832257,25330,805306368,0
25342,11259,13400046022016963,0,805306372,0
25343,11260,13400046025709975,0,805306375,0
25344,11259,13400046047808040,0,805306371,0
25345,36,13400046063228031,0,805306368,0
25346,11300,13400046077879425,0,805306368,0
25347,11301,13400046080223834,0,805306368,0
25348,11302,13400046082673986,0,805306368,0
25349,11302,13400046100460506,0,805306368,0
25350,11303,13400046100508014,0,805306368,0
25351,11304,13400046137208142,0,805306368,0
25352,11305,13400046157657311,0,805306368,0
25353,11306,13400046167447643,0,805306368,0
25354,11307,13400046200771788,0,805306368,0
25355,11308,13400046203386525,0,805306368,0
25356,11309,13400046222541807,0,805306368,0
25357,11310,13400046238929220,0,805306368,0
25358,11311,13400046269931692,0,805306368,0
25359,11312,13400046285352167,0,805306368,0
25360,11313,13400046287458601,0,805306368,0
25361,11314,13400046290733917,0,805306368,0
25362,11314,13400048686345507,0,805306368,0
25363,11315,13400048686667075,0,805306368,0
25364,11315,13400048689427719,0,805306368,0
25365,11316,13400048689589354,0,805306368,0
25366,11316,13400048691414333,0,805306368,0
25367,11315,13400048691464110,0,805306368,0
25368,11315,13400048713149621,0,805306368,0
25369,11316,13400048713194325,0,805306368,0
25370,11317,13400048774353481,0,805306368,0
25371,11317,13400048834375182,0,805306368,0
25372,11318,13400048834540658,0,805306368,0
25373,11318,13400048835745664,0,805306368,0
25374,11319,13400048835943721,0,805306368,0
25375,11319,13400048903222413,0,805306368,0
25376,11320,13400048903385915,0,805306368,0
25377,11320,13400048905467168,0,805306368,0
25378,11321,13400048905649985,0,805306368,0
25379,11321,13400048913965122,0,805306368,0
25380,11322,13400048914263571,0,805306368,0
25381,11323,13400048926983763,0,805306368,0
25382,36,13400048927997388,0,805306368,0
25383,11324,13400048934314155,0,805306368,0
25384,11325,13400048939499488,0,805306368,0
25385,11326,13400048967188331,25383,805306368,0
25386,11327,13400049030939376,25385,805306368,0
25387,11328,13400049114339787,25386,805306368,0
25388,11328,13400049173742217,25387,805306368,0
25389,11329,13400049174006100,25388,805306368,0
25390,11329,13400049238087819,25389,805306368,0
25391,11329,13400049238411063,25390,805306368,0
25392,11330,13400049238658123,25391,805306368,0
25393,36,13400050838861754,0,805306368,0
25394,25,13400050939199334,0,805306370,1
25395,4486,13400050941308096,25394,805306368,1
25396,11331,13400050944102423,25394,805306368,1
25397,36,13400051246904346,0,805306368,0
25398,11332,13400051253517527,0,805306368,0
25399,134,13400055269792937,25317,805306368,0
25400,11333,13400055285200787,25399,805306368,0
25401,11334,13400055286741918,25399,805306368,0
25402,11333,13400055288901011,25399,822083584,0
25403,11335,13400055291879835,25399,805306368,0
25404,11333,13400055325009125,25399,822083584,0
25405,11336,13400055325955728,25399,805306368,0
25406,11333,13400055329288480,25399,822083584,0
25407,36,13400055334343755,0,805306368,0
25408,11337,13400055341758528,0,805306368,0
25409,11320,13400058685891618,25289,805306368,0
25410,36,13400058687951302,0,805306376,0
25411,36,13400058712021290,0,805306368,0
25412,457,13400058712026425,0,805306368,0
25413,11338,13400058715128313,0,805306368,0
25414,11331,13400058742636957,0,805306376,0
25415,11339,13400058744736060,0,805306368,0
25416,36,13400058746609487,0,805306368,0
25417,11221,13400058862162327,0,805306376,0
25418,36,13400059158677949,0,805306368,0
25419,36,13400059667952889,0,805306368,0
25420,36,13400059670397372,0,805306368,0
25421,11340,13400059672344481,0,805306368,0
25422,11341,13400059698420480,0,805306368,0
25423,11341,13400059720261248,0,805306368,0
25424,11342,13400059720415784,0,805306368,0
25425,11343,13400059724653751,0,805306368,0
25426,11344,13400059730243867,0,805306368,0
25427,11345,13400059736428156,0,805306368,0
25428,11346,13400059755381369,0,805306368,0
25429,11347,13400059771717600,0,805306368,0
25430,11348,13400059791293655,0,805306368,0
25431,11349,13400059795821063,0,805306368,0
25432,2331,13400060317560446,0,805306376,0
25433,11350,13400060363701116,0,805306368,0
25434,11351,13400060577920616,0,805306368,0
25435,36,13400060582489697,0,805306368,0
25436,11352,13400060838184910,0,805306368,0
25437,11353,13400060840336343,0,805306368,0
25438,11354,13400060844825725,0,805306368,0
25439,11355,13400060845680111,0,805306368,0
25440,11356,13400060845693952,0,805306368,0
25441,11357,13400060846919936,0,805306368,0
25442,11358,13400060846972894,0,805306368,0
25443,11359,13400060847632077,0,805306368,0
25444,11360,13400060848422004,0,805306368,0
25445,11361,13400060848939940,0,805306368,0
25446,11362,13400060849456315,0,805306368,0
25447,11363,13400060849904653,0,805306368,0
25448,11352,13400060850394873,0,805306368,0
25449,11351,13400060850916051,0,805306368,0
25450,11352,13400060869168369,0,805306368,0
25451,11351,13400060870927676,0,805306368,0
25452,11364,13400060884917955,0,805306368,0
25453,11365,13400060889993293,0,805306368,0
25454,36,13400086015216071,0,805306376,0
25455,11366,13400086015535075,0,805306376,0
25456,11333,13400086015908558,0,805306376,0
25457,32,13400086018670483,0,268435458,5
25458,812,13400086018670483,25457,-1610612734,0
25459,512,13400086021032794,0,805306368,0
25460,3973,13400086022854910,0,805306368,0
25461,10773,13400086025153348,0,805306376,0
25462,10779,13400086025279131,0,805306376,0
25463,4847,13400086025387976,0,805306368,0
25464,1699,13400086030588966,0,805306368,0
25465,10660,13400086031336569,0,805306376,0
25466,10276,13400086033883545,0,805306376,0
25467,7722,13400086034243788,0,805306368,0
25468,10259,13400086038601702,0,805306376,0
25469,8026,13400086041139401,0,805306376,0
25470,6439,13400086051016410,0,805306376,0
25471,85,13400086057315472,0,805306376,0
25472,1657,13400086071393753,0,805306376,0
25473,11296,13400086073375090,0,805306376,0
25474,8612,13400086873669249,0,805306368,0
25475,2331,13400088156240361,0,805306376,0
25476,11367,13400088160049188,0,805306368,0
25477,11368,13400088171059070,0,805306368,0
25478,11369,13400088173961553,0,268435456,0
25479,11370,13400088173961553,25478,-1610612736,0
25480,36,13400088261228261,0,805306368,0
25481,11371,13400088261235759,0,805306368,0
25482,11371,13400088396321403,0,805306368,0
25483,11372,13400088396363486,0,805306368,0
25484,36,13400088397951527,0,805306368,0
25485,36,13400089613890755,0,805306368,0
25486,36,13400092594024653,0,805306368,0
25487,2588,13400092599559105,25476,805306368,0
25488,3892,13400092602665506,25487,805306368,0
25489,2588,13400092604215542,0,822083584,0
25490,11367,13400092605302000,25489,805306368,0
25491,8612,13400137747896850,0,805306376,0
25492,36,13400137751339782,0,805306376,0
25493,11370,13400137751416152,0,805306376,0
25494,10779,13400137753968139,0,805306376,0
25495,10773,13400137754601263,0,805306376,0
25496,10660,13400137760149420,0,805306376,0
25497,10276,13400137762226295,0,805306376,0
25498,10259,13400137768892435,0,805306376,0
25499,8026,13400137769589202,0,805306376,0
25500,6439,13400137776548061,0,805306376,0
25501,85,13400137778580898,0,805306376,0
25502,11333,13400137783693607,0,805306376,0
25503,1657,13400137788865023,0,805306376,0
25504,11296,13400137792416877,0,805306376,0
25505,10441,13400137825156582,0,805306368,0
25506,11373,13400138037737323,25503,805306368,0
25507,11276,13400138037995281,25506,805306368,0
25508,10813,13400138054409858,0,805306376,0
25509,11374,13400138175989885,0,838860805,0
25510,9234,13400138177313617,25509,268435456,0
25511,9235,13400138177313617,25510,-1610612736,0
25512,9236,13400138178773123,25511,805306375,0
25513,11375,13400138184991580,0,805306372,0
25514,11375,13400138263983223,0,805306372,0
25515,32,13400138322144476,0,268435458,5
25516,812,13400138322144476,25515,-1610612734,0
25517,512,13400138331250649,0,805306368,0
25518,1699,13400138332873833,0,805306368,0
25519,8421,13400138338160260,0,805306368,0
25520,11375,13400139496911197,0,805306372,0
25521,11375,13400139505849152,0,805306372,0
25522,11375,13400139508277941,0,805306372,0
25523,11256,13400139510003641,0,805306375,0
25524,11376,13400139515724423,0,805306375,0
25525,11375,13400139583044571,0,805306372,0
25526,36,13400139616307231,0,805306368,0
25527,36,13400139616312898,0,805306368,0
25528,11377,13400139862957478,0,268435456,0
25529,11378,13400139862957478,25528,-1610612736,0
25530,11379,13400139864928636,0,268435456,0
25531,11380,13400139864928636,25530,-1610612736,0
25532,11381,13400139869490289,0,805306368,0
25533,11382,13400139931902953,0,838860805,0
25534,11383,13400139936684170,25533,805306368,0
25535,11382,13400139943513118,0,855638021,0
25536,11384,13400139947908010,0,838860805,0
25537,11385,13400139950682945,25536,805306375,0
